order_item_id,order_id,product_id,quantity,unit_price,line_amount
3453,1157,192,2,209.03,418.06
3454,1157,237,3,29.96,89.88
3455,1158,250,2,412.89,825.78
3456,1159,4,4,40.54,162.16
3457,1159,85,4,572.04,2288.16
3458,1160,112,2,77.62,155.24
3459,1161,140,3,46.57,139.71
3460,1161,49,2,337.09,674.18
3461,1162,215,3,109.57,328.71
3462,1162,114,2,267.9,535.8
3463,1163,228,4,551.86,2207.44
3464,1163,86,4,452.76,1811.04
3465,1163,121,1,332.64,332.64
3466,1163,244,4,561.25,2245.0
3467,1163,6,4,522.36,2089.44
3468,1164,197,3,95.47,286.41
3469,1164,136,1,437.36,437.36
3470,1165,248,1,17.88,17.88
3471,1165,199,1,595.74,595.74
3472,1165,81,1,377.96,377.96
3473,1165,214,4,43.92,175.68
3474,1165,76,3,370.97,1112.91
3475,1166,33,2,372.26,744.52
3476,1166,50,3,431.39,1294.17
3477,1166,238,2,62.92,125.84
3478,1166,86,2,452.76,905.52
3479,1166,170,4,168.99,675.96
3480,1167,85,3,572.04,1716.12
3481,1167,16,3,268.26,804.78
3482,1167,222,2,591.8,1183.6
3483,1167,45,1,592.68,592.68
3484,1167,77,4,544.38,2177.52
3485,1168,96,1,168.82,168.82
3486,1168,173,1,161.49,162.49
3487,1168,167,1,211.16,211.16
3488,1168,243,3,31.73,95.19
3489,1169,136,2,437.36,874.72
3490,1169,51,3,491.44,1474.32
3491,1169,176,3,309.23,927.69
3492,1169,85,1,572.04,572.04
3493,1170,40,4,124.25,497.0
3494,1171,13,4,595.55,2382.2
3495,1172,116,1,33.69,33.69
3496,1172,230,1,402.05,402.05
3497,1172,150,1,485.34,485.34
3498,1172,75,2,554.71,1109.42
3499,1173,184,2,529.63,1059.26
3500,1173,41,2,185.58,371.16
3501,1174,256,1,253.31,253.31
3502,1175,41,4,185.58,742.32
3503,1175,176,2,309.23,618.46
3504,1176,103,4,338.4,1353.6
3505,1176,237,4,29.96,119.84
3506,1176,37,3,375.7,1127.1
3507,1176,176,2,309.23,618.46
3508,1176,65,1,390.04,390.04
3509,1177,63,4,592.83,2371.32
3510,1178,127,4,478.46,1913.84
3511,1179,38,4,78.1,312.4
3512,1179,189,3,101.42,304.26
3513,1179,153,2,519.5,1039.0
3514,1179,130,3,517.28,1551.84
3515,1179,219,4,10.83,43.32
3516,1180,129,4,10.02,40.08
3517,1180,46,4,59.16,236.64
3518,1180,83,4,15.57,62.28
3519,1180,194,4,500.87,2003.48
3520,1180,233,2,452.02,904.04
3521,1181,185,3,401.48,1204.44
3522,1181,26,3,262.62,787.86
3523,1182,117,4,570.65,2282.6
3524,1182,216,4,498.45,1993.8
3525,1182,88,2,253.39,506.78
3526,1182,150,2,485.34,970.68
3527,1182,111,1,197.68,197.68
3528,1183,14,1,120.45,120.45
3529,1183,120,4,387.02,1548.08
3530,1183,251,2,226.42,452.84
3531,1184,14,4,120.45,481.8
3532,1184,62,2,39.52,79.04
3533,1185,46,4,59.16,236.64
3534,1186,189,2,101.42,202.84
3535,1186,34,4,417.81,1671.24
3536,1186,3,4,158.66,634.64
3537,1187,199,2,595.74,1191.48
3538,1187,14,4,120.45,481.8
3539,1187,54,1,116.44,116.44
3540,1187,7,1,437.74,437.74
3541,1187,22,1,226.51,226.51
3542,1188,136,3,437.36,1312.08
3543,1188,248,1,17.88,17.88
3544,1189,227,3,427.38,1282.14
3545,1189,20,1,536.81,536.81
3546,1189,260,1,243.61,243.61
3547,1189,165,3,284.55,853.65
3548,1189,164,1,168.06,168.06
3549,1190,102,2,547.33,1094.66
3550,1190,108,1,13.81,13.81
3551,1190,13,1,595.55,595.55
3552,1191,234,3,432.94,1298.82
3553,1191,107,4,260.55,1042.2
3554,1191,195,3,255.64,766.92
3555,1192,98,1,101.01,101.01
3556,1192,254,1,590.4,590.4
3557,1192,228,2,551.86,1103.72
3558,1193,136,4,437.36,1749.44
3559,1193,10,2,535.03,1070.06
3560,1193,16,2,268.26,536.52
3561,1193,243,2,31.73,63.46
3562,1193,187,2,307.84,615.68
3563,1194,238,1,62.92,62.92
3564,1194,75,1,554.71,554.71
3565,1194,244,4,561.25,2245.0
3566,1195,184,3,529.63,1588.89
3567,1195,132,4,599.39,2397.56
3568,1195,135,1,103.69,104.69
3569,1196,225,4,558.36,2233.44
3570,1196,251,2,226.42,452.84
3571,1197,27,1,424.95,424.95
3572,1197,217,2,536.79,1073.58
3573,1197,55,4,546.65,2186.6
3574,1197,190,4,584.22,2336.88
3575,1197,234,4,432.94,1731.76
3576,1198,25,4,393.9,1575.6
3577,1198,203,3,251.83,755.49
3578,1198,135,1,103.69,103.69
3579,1198,83,1,15.57,14.57
3580,1199,193,4,511.37,2045.48
3581,1199,78,1,516.73,516.73
3582,1199,61,1,444.06,444.06
3583,1199,131,4,25.7,102.8
3584,1199,99,2,539.1,1078.2
3585,1200,228,1,551.86,551.86
3586,1200,75,2,554.71,1109.42
3587,1200,202,1,535.78,535.78
3588,1200,149,4,311.51,1246.04
3589,1201,97,1,126.5,126.5
3590,1201,244,4,561.25,2245.0
3591,1201,137,3,268.24,804.72
3592,1201,151,2,163.57,327.14
3593,1202,32,2,31.57,63.14
3594,1202,60,3,456.04,1368.12
3595,1202,78,1,516.73,516.73
3596,1202,149,1,311.51,311.51
3597,1202,95,2,494.09,988.18
3598,1203,226,2,490.4,980.8
3599,1203,58,4,217.65,870.6
3600,1204,60,4,456.04,1824.16
3601,1204,153,4,519.5,2078.0
3602,1204,232,3,244.4,733.2
3603,1205,69,4,253.34,1013.36
3604,1205,77,2,544.38,1088.76
3605,1205,178,2,542.43,1084.86
3606,1205,88,3,253.39,760.17
3607,1206,92,1,321.81,321.81
3608,1206,189,2,101.42,202.84
3609,1206,111,2,197.68,395.36
3610,1207,161,3,387.52,1162.56
3611,1207,13,2,595.55,1191.1
3612,1207,170,2,168.99,337.98
3613,1208,199,1,595.74,595.74
3614,1208,25,2,393.9,787.8
3615,1208,248,3,17.88,53.64
3616,1208,251,4,226.42,905.68
3617,1209,27,4,424.95,1699.8
3618,1209,237,1,29.96,29.96
3619,1209,23,1,159.28,159.28
3620,1209,53,4,259.23,1036.92
3621,1210,159,3,183.98,551.94
3622,1210,202,2,535.78,1071.56
3623,1210,77,2,544.38,1088.76
3624,1211,97,1,126.5,126.5
3625,1211,58,4,217.65,870.6
3626,1211,117,2,570.65,1141.3
3627,1212,86,1,452.76,452.76
3628,1213,19,3,169.62,508.86
3629,1213,146,4,34.98,139.92
3630,1214,250,4,412.89,1651.56
3631,1214,190,3,584.22,1752.66
3632,1214,60,2,456.04,912.08
3633,1215,88,3,253.39,760.17
3634,1215,147,2,318.11,636.22
3635,1215,181,4,329.56,1318.24
3636,1215,16,2,268.26,536.52
3637,1215,44,3,407.35,1222.05
3638,1216,132,1,599.39,599.39
3639,1217,63,1,592.83,592.83
3640,1217,164,4,168.06,672.24
3641,1217,4,4,40.54,162.16
3642,1217,153,4,519.5,2078.0
3643,1218,31,3,410.12,1230.36
3644,1218,199,2,595.74,1191.48
3645,1218,39,1,522.57,522.57
3646,1218,98,2,101.01,202.02
3647,1218,185,2,401.48,802.96
3648,1219,152,4,564.34,2257.36
3649,1219,13,4,595.55,2382.2
3650,1219,67,4,282.77,1131.08
3651,1219,114,1,267.9,267.9
3652,1219,84,4,320.71,1282.84
3653,1220,167,3,211.16,633.48
3654,1220,65,2,390.04,780.08
3655,1220,39,2,522.57,1045.14
3656,1221,65,1,390.04,390.04
3657,1221,40,2,124.25,248.5
3658,1221,9,1,142.47,142.47
3659,1221,45,3,592.68,1778.04
3660,1221,214,1,43.92,43.92
3661,1222,33,3,372.26,1116.78
3662,1222,150,4,485.34,1941.36
3663,1222,60,2,456.04,912.08
3664,1222,14,1,120.45,120.45
3665,1223,218,4,261.15,1044.6
3666,1223,227,1,427.38,427.38
3667,1223,248,2,17.88,34.76
3668,1223,100,3,456.52,1369.56
3669,1223,135,3,103.69,311.07
3670,1224,31,2,410.12,820.24
3671,1225,10,1,535.03,535.03
3672,1225,171,1,416.13,416.13
3673,1225,175,2,462.63,925.26
3674,1226,151,1,163.57,163.57
3675,1226,121,3,332.64,997.92
3676,1226,9,3,142.47,427.41
3677,1227,139,1,40.88,40.88
3678,1227,34,1,417.81,417.81
3679,1227,163,4,247.12,988.48
3680,1228,187,4,307.84,1231.36
3681,1228,78,3,516.73,1550.19
3682,1229,103,1,338.4,338.4
3683,1230,181,4,329.56,1318.24
3684,1230,120,1,387.02,387.02
3685,1230,250,2,412.89,825.78
3686,1231,256,2,253.31,506.62
3687,1231,168,2,127.6,255.2
3688,1231,202,4,535.78,2143.12
3689,1232,192,1,209.03,209.03
3690,1232,147,4,318.11,1272.44
3691,1232,257,1,18.49,18.49
3692,1232,89,4,496.72,1986.88
3693,1232,46,4,59.16,236.64
3694,1233,72,1,162.2,162.2
3695,1233,20,4,536.81,2147.24
3696,1234,10,1,535.03,535.03
3697,1234,90,2,283.58,567.16
3698,1234,89,4,496.72,1986.88
3699,1235,159,1,183.98,183.98
3700,1235,99,1,539.1,539.1
3701,1236,234,2,432.94,865.88
3702,1236,88,1,253.39,253.39
3703,1237,82,1,425.51,425.51
3704,1237,106,1,438.05,438.05
3705,1237,242,4,466.86,1867.44
3706,1237,51,2,491.44,982.88
3707,1237,202,3,535.78,1607.34
3708,1238,2,2,171.2,342.4
3709,1238,59,4,39.85,160.4
3710,1238,218,3,261.15,783.45
3711,1239,157,3,232.5,697.5
3712,1239,89,3,496.72,1490.16
3713,1239,122,4,242.25,969.0
3714,1239,233,4,452.02,1808.08
3715,1240,4,1,40.54,40.54
3716,1240,82,1,425.51,425.51
3717,1240,75,1,554.71,554.71
3718,1240,142,2,187.77,375.54
3719,1240,100,4,456.52,1826.08
3720,1241,11,4,161.56,646.24
3721,1241,114,2,267.9,535.8
3722,1242,115,4,447.5,1790.0
3723,1242,93,2,550.61,1101.22
3724,1242,154,3,539.09,1617.27
3725,1243,153,4,519.5,2078.0
3726,1243,225,2,558.36,1116.72
3727,1243,157,1,232.5,232.5
3728,1244,164,3,168.06,504.18
3729,1244,122,3,242.25,726.75
3730,1245,260,2,243.61,487.22
3731,1245,212,2,119.6,239.2
3732,1245,189,1,101.42,101.42
3733,1245,137,2,268.24,536.48
3734,1246,47,4,354.62,1418.48
3735,1246,69,2,253.34,506.68
3736,1247,89,2,496.72,993.44
3737,1247,173,2,161.49,322.98
3738,1247,107,2,260.55,521.1
3739,1247,55,4,546.65,2186.6
3740,1248,258,4,475.08,1900.32
3741,1248,221,3,26.22,78.66
3742,1248,107,4,260.55,1042.2
3743,1248,130,2,517.28,1034.56
3744,1249,116,4,33.69,134.76
3745,1249,44,1,407.35,407.35
3746,1250,162,1,199.12,199.12
3747,1250,146,3,34.98,104.94
3748,1250,216,3,498.45,1495.35
3749,1251,157,2,232.5,465.0
3750,1252,131,4,25.7,102.8
3751,1252,62,2,39.52,79.04
3752,1253,219,1,10.83,10.83
3753,1253,102,4,547.33,2189.32
3754,1253,183,2,361.23,722.46
3755,1253,6,1,522.36,522.36
3756,1254,206,1,492.66,492.66
3757,1255,100,3,456.52,1369.56
3758,1256,150,3,485.34,1456.02
3759,1256,100,3,456.52,1369.56
3760,1256,3,3,158.66,475.98
3761,1256,34,4,417.81,1671.24
3762,1256,258,4,475.08,1900.32
3763,1257,200,3,380.78,1142.34
3764,1257,159,1,183.98,183.98
3765,1258,189,1,101.42,101.42
3766,1258,112,4,77.62,310.48
3767,1258,143,4,353.43,1413.72
3768,1258,223,2,518.76,1037.52
3769,1259,107,1,260.55,260.55
3770,1260,234,2,432.94,865.88
3771,1260,236,1,329.05,329.05
3772,1260,135,3,103.69,311.07
3773,1261,237,2,29.96,59.92
3774,1261,167,2,211.16,422.32
3775,1261,206,3,492.66,1477.98
3776,1261,106,1,438.05,438.05
3777,1261,112,1,77.62,77.62
3778,1262,192,3,209.03,627.09
3779,1262,233,4,452.02,1808.08
3780,1263,177,2,179.34,358.68
3781,1263,65,3,390.04,1170.12
3782,1263,156,3,348.71,1046.13
3783,1263,82,4,425.51,1702.04
3784,1263,171,4,416.13,1664.52
3785,1264,155,2,531.92,1063.84
3786,1264,112,2,77.62,155.24
3787,1264,163,1,247.12,247.12
3788,1265,157,2,232.5,465.0
3789,1265,53,4,259.23,1036.92
3790,1265,93,3,550.61,1651.83
3791,1266,102,3,547.33,1641.99
3792,1266,100,3,456.52,1369.56
3793,1266,117,4,570.65,2282.6
3794,1266,41,4,185.58,742.32
3795,1266,8,4,94.41,377.64
3796,1267,181,4,329.56,1318.24
3797,1267,248,2,17.88,35.76
3798,1267,198,2,220.99,441.98
3799,1267,41,3,185.58,556.74
3800,1267,133,4,153.34,613.36
3801,1268,57,1,381.4,381.4
3802,1268,5,4,123.98,495.92
3803,1268,167,3,211.16,633.48
3804,1269,168,2,127.6,255.2
3805,1269,33,4,372.26,1489.04
3806,1269,223,4,518.76,2075.04
3807,1270,218,3,261.15,783.45
3808,1270,55,2,546.65,1093.3
3809,1270,181,1,329.56,329.56
3810,1270,254,3,590.4,1771.2
3811,1270,248,2,17.88,35.76
3812,1271,153,4,519.5,2078.0
3813,1271,118,4,567.33,2269.32
3814,1272,209,4,104.92,419.68
3815,1273,10,4,535.03,2140.12
3816,1273,94,4,456.5,1827.0
3817,1273,67,4,282.77,1131.08
3818,1273,258,3,475.08,1425.24
3819,1273,199,1,595.74,595.74
3820,1274,51,3,491.44,1474.32
3821,1274,202,1,535.78,535.78
3822,1274,228,1,551.86,551.86
3823,1274,105,4,444.04,1776.16
3824,1274,150,2,485.34,970.68
3825,1275,181,4,329.56,1318.24
3826,1275,72,3,162.2,486.6
3827,1275,67,1,282.77,282.77
3828,1275,221,3,26.22,78.66
3829,1275,52,3,283.48,850.44
3830,1276,76,4,370.97,1483.88
3831,1276,57,2,381.4,762.8
3832,1276,86,2,452.76,905.52
3833,1276,61,4,444.06,1776.24
3834,1276,176,2,309.23,618.46
3835,1277,207,4,240.56,962.24
3836,1277,244,1,561.25,561.25
3837,1277,189,4,101.42,405.68
3838,1277,218,4,261.15,1044.6
3839,1278,26,3,262.62,787.86
3840,1278,217,3,536.79,1610.37
3841,1278,56,4,531.17,2124.68
3842,1278,201,4,411.58,1646.32
3843,1279,47,3,354.62,1063.86
3844,1280,94,1,456.5,456.5
3845,1281,181,2,329.56,659.12
3846,1282,132,1,599.39,599.39
3847,1282,51,2,491.44,982.88
3848,1282,150,3,485.34,1456.02
3849,1283,46,1,59.16,59.16
3850,1283,85,4,572.04,2288.16
3851,1283,106,3,438.05,1314.15
3852,1284,38,3,78.1,234.3
3853,1284,158,4,40.53,162.12
3854,1284,85,2,572.04,1144.08
3855,1284,35,4,318.5,1274.0
3856,1285,75,4,554.71,2218.84
3857,1286,35,3,318.5,955.5
3858,1286,11,4,161.56,646.24
3859,1287,136,3,437.36,1312.08
3860,1287,154,2,539.09,1078.18
3861,1287,45,3,592.68,1778.04
3862,1287,52,2,283.48,566.96
3863,1288,138,4,298.27,1193.08
3864,1288,225,2,558.36,1116.72
3865,1288,63,3,592.83,1778.49
3866,1288,258,3,475.08,1425.24
3867,1288,219,2,10.83,21.66
3868,1289,154,2,539.09,1078.18
3869,1290,187,4,307.84,1231.36
3870,1290,125,3,551.8,1655.4
3871,1290,97,4,126.5,506.0
3872,1290,35,1,318.5,318.5
3873,1290,157,3,232.5,697.5
3874,1291,195,4,255.64,1022.56
3875,1291,223,4,518.76,2075.04
3876,1291,33,3,372.26,1116.78
3877,1291,31,3,410.12,1230.36
3878,1292,236,4,329.05,1316.2
3879,1292,174,4,75.86,303.44
3880,1293,250,3,412.89,1238.67
3881,1294,60,2,456.04,912.08
3882,1294,215,1,109.57,109.57
3883,1295,3,4,158.66,634.64
3884,1295,22,1,226.51,226.51
3885,1295,184,4,529.63,2118.52
3886,1296,133,2,153.34,306.68
3887,1296,160,1,471.16,471.16
3888,1296,41,1,185.58,185.58
3889,1297,94,3,456.5,1369.5
3890,1297,137,2,268.24,536.48
3891,1297,147,1,318.11,318.11
3892,1298,89,1,496.72,496.72
3893,1298,157,2,232.5,465.0
3894,1299,237,3,29.96,89.88
3895,1299,110,3,176.77,530.31
3896,1299,175,2,462.63,925.26
3897,1299,232,3,244.4,733.2
3898,1299,201,1,411.58,411.58
3899,1300,254,4,590.4,2361.6
3900,1300,58,1,217.65,217.65
3901,1300,214,1,43.92,43.92
3902,1300,55,4,546.65,2186.6
3903,1301,37,3,375.7,1127.1
3904,1301,209,3,104.92,314.76
3905,1301,118,2,567.33,1134.66
3906,1302,142,3,187.77,563.31
3907,1302,249,1,150.87,150.87
3908,1303,207,3,240.56,721.68
3909,1303,19,3,169.62,508.86
3910,1303,86,2,452.76,905.52
3911,1303,108,2,13.81,27.62
3912,1304,235,4,140.1,560.4
3913,1304,73,4,194.31,777.24
3914,1304,249,4,150.87,603.48
3915,1304,197,3,95.47,286.41
3916,1305,93,4,550.61,2202.44
3917,1305,79,3,352.15,1056.45
3918,1306,183,4,361.23,1444.92
3919,1306,225,4,558.36,2233.44
3920,1306,90,1,283.58,283.58
3921,1307,152,3,564.34,1693.02
3922,1307,174,2,75.86,151.72
3923,1307,175,1,462.63,462.63
3924,1307,136,1,437.36,437.36
3925,1308,27,3,424.95,1274.85
3926,1308,28,4,33.37,133.48
3927,1308,201,3,411.58,1234.74
3928,1308,58,3,217.65,652.95
3929,1309,227,3,427.38,1282.14
3930,1309,76,2,370.97,741.94
3931,1309,180,3,388.34,1164.02
3932,1310,138,2,298.27,596.54
3933,1310,14,1,120.45,120.45
3934,1311,180,1,388.34,388.34
3935,1311,192,1,209.03,209.03
3936,1311,28,3,33.37,100.11
3937,1311,138,3,298.27,894.81
3938,1311,102,3,547.33,1641.99
3939,1312,209,2,104.92,209.84
3940,1312,69,1,253.34,253.34
3941,1312,73,3,194.31,582.93
3942,1312,131,1,25.7,25.7
3943,1313,90,3,283.58,850.74
3944,1313,8,2,94.41,188.82
3945,1314,23,3,159.28,477.84
3946,1314,57,1,381.4,381.4
3947,1314,180,1,388.34,388.34
3948,1315,3,3,158.66,475.98
3949,1315,226,2,490.4,980.8
3950,1315,82,2,425.51,851.02
3951,1315,222,4,591.8,2367.2
3952,1316,201,3,411.58,1234.74
3953,1316,217,1,536.79,536.79
3954,1316,167,4,211.16,844.64
3955,1316,149,2,311.51,623.02
3956,1317,176,4,309.23,1236.92
3957,1318,70,3,24.95,74.85
3958,1319,163,1,247.12,246.12
3959,1319,127,1,478.46,478.46
3960,1319,5,4,123.98,495.92
3961,1320,34,4,417.81,1671.24
3962,1320,19,1,169.62,169.62
3963,1320,174,2,75.86,151.72
3964,1321,242,4,466.86,1867.44
3965,1322,93,4,550.61,2202.44
3966,1322,111,1,197.68,197.68
3967,1322,47,2,354.62,709.24
3968,1323,23,1,159.28,159.28
3969,1323,256,3,253.31,759.93
3970,1323,19,1,169.62,169.62
3971,1324,258,1,475.08,475.08
3972,1325,111,3,197.68,593.04
3973,1325,172,2,133.93,267.86
3974,1325,142,1,187.77,187.77
3975,1326,117,1,570.65,570.65
3976,1326,258,1,475.08,475.08
3977,1326,175,3,462.63,1387.89
3978,1327,193,3,511.37,1534.11
3979,1327,177,4,179.34,717.36
3980,1327,27,3,424.95,1274.85
3981,1327,99,3,539.1,1617.3
3982,1328,3,3,158.66,475.98
3983,1328,34,3,417.81,1253.43
3984,1328,66,2,392.12,784.24
3985,1328,192,4,209.03,836.12
3986,1329,144,4,412.85,1651.4
3987,1329,98,1,101.01,101.01
3988,1329,187,3,307.84,923.52
3989,1330,97,2,126.5,253.0
3990,1330,233,4,452.02,1808.08
3991,1330,120,3,387.02,1161.06
3992,1330,150,3,485.34,1456.02
3993,1330,31,2,410.12,820.24
3994,1331,243,1,31.73,31.73
3995,1331,215,2,109.57,219.14
3996,1332,196,2,296.56,593.12
3997,1332,178,3,542.43,1627.29
3998,1332,256,2,253.31,506.62
3999,1333,11,2,161.56,323.12
4000,1333,184,1,529.63,529.63
4001,1333,30,2,128.44,256.88
4002,1333,117,1,570.65,570.65
4003,1333,71,1,461.42,461.42
4004,1334,227,2,427.38,854.76
4005,1335,56,2,531.17,1062.34
4006,1335,234,3,432.94,1298.82
4007,1335,77,4,544.38,2177.52
4008,1335,67,3,282.77,848.31
4009,1335,120,3,387.02,1161.06
4010,1336,226,1,490.4,490.4
4011,1336,118,4,567.33,2269.32
4012,1336,98,3,101.01,303.03
4013,1336,184,1,529.63,529.63
4014,1337,223,4,518.76,2075.04
4015,1337,238,2,62.92,125.84
4016,1337,121,3,332.64,997.92
4017,1337,67,1,282.77,282.77
4018,1337,176,3,309.23,927.69
4019,1338,190,3,584.22,1752.66
4020,1339,86,2,452.76,905.52
4021,1339,36,2,221.08,442.16
4022,1339,145,1,252.82,252.82
4023,1339,110,1,176.77,176.77
4024,1339,33,4,372.26,1489.04
4025,1340,114,3,267.9,803.7
4026,1340,115,2,447.5,895.0
4027,1341,177,1,179.34,179.34
4028,1341,121,4,332.64,1330.56
4029,1341,253,2,559.06,1118.12
4030,1341,82,1,425.51,425.51
4031,1341,154,3,539.09,1617.27
4032,1342,253,3,559.06,1677.18
4033,1342,94,2,456.5,913.0
4034,1342,2,3,171.2,513.6
4035,1342,84,3,320.71,962.13
4036,1343,203,2,251.83,503.66
4037,1344,250,4,412.89,1651.56
4038,1345,131,4,25.7,102.8
4039,1345,127,2,478.46,956.92
4040,1345,226,2,490.4,980.8
4041,1346,93,3,550.61,1651.83
4042,1347,249,4,150.87,603.48
4043,1347,58,2,217.65,435.3
4044,1347,57,2,381.4,762.8
4045,1347,158,2,40.53,81.06
4046,1347,83,1,15.57,15.57
4047,1348,100,2,456.52,913.04
4048,1348,137,1,268.24,269.24
4049,1348,115,3,447.5,1342.5
4050,1348,216,4,498.45,1993.8
4051,1349,28,4,33.37,133.48
4052,1350,246,2,337.89,675.78
4053,1350,206,1,492.66,492.66
4054,1350,190,4,584.22,2336.88
4055,1350,93,3,550.61,1651.83
4056,1350,258,2,475.08,950.16
4057,1351,211,2,510.35,1020.7
4058,1351,111,3,197.68,593.04
4059,1351,38,2,78.1,156.2
4060,1352,219,3,10.83,32.49
4061,1352,226,1,490.4,490.4
4062,1352,9,1,142.47,142.47
4063,1353,104,4,17.84,71.36
4064,1353,203,2,251.83,503.66
4065,1353,149,2,311.51,623.02
4066,1353,92,1,321.81,321.81
4067,1353,146,1,34.98,34.98
4068,1354,100,4,456.52,1826.08
4069,1355,36,3,221.08,663.24
4070,1355,143,1,353.43,353.43
4071,1355,77,1,544.38,544.38
4072,1355,97,3,126.5,379.5
4073,1356,146,4,34.98,139.92
4074,1356,138,3,298.27,894.81
4075,1356,170,4,168.99,675.96
4076,1356,59,3,39.85,119.55
4077,1357,85,3,572.04,1716.12
4078,1357,51,1,491.44,491.44
4079,1358,46,2,59.16,118.32
4080,1358,55,1,546.65,546.65
4081,1359,217,3,536.79,1610.37
4082,1359,203,2,251.83,503.66
4083,1359,136,2,437.36,874.72
4084,1359,144,3,412.85,1238.55
4085,1360,47,4,354.62,1418.48
4086,1360,136,1,437.36,437.36
4087,1360,168,1,127.6,127.6
4088,1361,165,1,284.55,284.55
4089,1362,106,3,438.05,1314.15
4090,1362,112,1,77.62,77.62
4091,1362,49,1,337.09,337.09
4092,1362,96,2,168.82,337.64
4093,1362,205,1,494.84,494.84
4094,1363,237,3,29.96,89.88
4095,1363,139,1,40.88,40.88
4096,1363,177,3,179.34,538.02
4097,1364,201,1,411.58,411.58
4098,1364,195,4,255.64,1022.56
4099,1364,135,3,103.69,311.07
4100,1364,61,4,444.06,1776.24
4101,1365,211,4,510.35,2041.4
4102,1366,242,1,466.86,466.86
4103,1366,82,1,425.51,425.51
4104,1366,123,4,590.98,2363.92
4105,1367,77,3,544.38,1633.14
4106,1367,256,2,253.31,506.62
4107,1367,227,1,427.38,427.38
4108,1368,125,1,551.8,551.8
4109,1369,132,2,599.39,1198.78
4110,1369,152,3,564.34,1693.02
4111,1369,33,4,372.26,1489.04
4112,1369,49,2,337.09,674.18
4113,1369,99,3,539.1,1617.3
4114,1370,185,1,401.48,401.48
4115,1370,75,4,554.71,2218.84
4116,1370,7,4,437.74,1750.96
4117,1371,3,2,158.66,317.32
4118,1371,256,1,253.31,253.31
4119,1371,186,1,415.86,415.86
4120,1371,120,2,387.02,774.04
4121,1372,154,4,539.09,2156.36
4122,1372,93,1,550.61,550.61
4123,1372,13,1,595.55,595.55
4124,1372,30,1,128.44,128.44
4125,1373,256,3,253.31,759.93
4126,1373,149,1,311.51,311.51
4127,1373,4,2,40.54,81.08
4128,1374,20,2,536.81,1073.62
4129,1374,127,3,478.46,1435.38
4130,1374,132,3,599.39,1798.17
4131,1374,65,1,390.04,390.04
4132,1375,129,2,10.02,20.04
4133,1376,23,1,159.28,159.28
4134,1376,147,2,318.11,636.22
4135,1376,151,3,163.57,490.71
4136,1377,198,2,220.99,441.98
4137,1377,34,1,417.81,417.81
4138,1377,8,4,94.41,377.64
4139,1377,144,2,412.85,825.7
4140,1377,89,2,496.72,993.44
4141,1378,117,4,570.65,2282.6
4142,1378,237,4,29.96,119.84
4143,1378,16,4,268.26,1073.04
4144,1378,127,2,478.46,955.92
4145,1378,125,2,551.8,1103.6
4146,1379,212,1,119.6,119.6
4147,1379,63,3,592.83,1778.49
4148,1379,65,1,390.04,390.04
4149,1379,166,4,290.31,1161.24
4150,1380,60,2,456.04,912.08
4151,1381,229,4,395.35,1581.4
4152,1382,251,2,226.42,452.84
4153,1383,76,2,370.97,741.94
4154,1384,68,2,575.07,1150.14
4155,1384,183,2,361.23,722.46
4156,1385,84,3,320.71,962.13
4157,1385,58,2,217.65,435.3
4158,1385,246,1,337.89,337.89
4159,1385,40,3,124.25,372.75
4160,1386,147,1,318.11,318.11
